X.,Game,Release.date,Price,Score.rank,Userscore...Metascore,Owners,Playtime,Median,Developer.s,Publisher.s
843,Putt-Putt: Pep's Birthday Surprise,6-Jun-14,6.99,NA,N/A,"20,000?..?50,000",00:00,00:00,Humongous Entertainment,"Humongous Entertainment, Nightdive Studios"
845,Hero of Many,15-Sep-14,6.99,0.71,88,"20,000?..?50,000",00:00,00:00,Trickster Arts,Trickster Arts
846,Baezult,3-Oct-14,0,0.36,72,"20,000?..?50,000",00:00,00:00,Atapki,Atapki
850,Robin's Island Adventure,17-Sep-14,4.99,NA,N/A,"20,000?..?50,000",00:00,00:00,Shaman Games Studio,"1C Entertainment, Shaman Games Studio"
854,Depths of Fear :: Knossos,24-Apr-14,5.99,0.25,65,"20,000?..?50,000",00:00,00:00,Dirigo Games,Digital Tribe
856,Konung 3: Ties of the Dynasty,3-Apr-14,2.99,NA,N/A,"20,000?..?50,000",00:00,00:00,1C Entertainment,1C Entertainment
867,The Sun and Moon,14-Nov-14,6.99,0.56,82,"20,000?..?50,000",00:00,00:00,Daniel Linssen,"Digerati Distribution, Kot in Action Creative Artel"
870,FIST OF AWESOME,3-Jul-14,3.99,0.49,79,"20,000?..?50,000",00:00,00:00,I Fight Bears,I Fight Bears
871,7 Wonders of the Ancient World,18-Feb-14,6.99,0.47,78,"20,000?..?50,000",00:00,00:00,MumboJumbo,MumboJumbo
880,Millionaire Manor,15-May-14,4.99,0.19,60,"20,000?..?50,000",00:00,00:00,Gogii Games,Strategy First
884,Sea Legends: Phantasmal Light Collector's Edition,17-Sep-14,4.99,0.49,79,"20,000?..?50,000",00:00,00:00,Shaman Games Studio,"1C Entertainment, Shaman Games Studio"
885,Spy Fox In: Cheese Chase,29-May-14,4.99,NA,N/A,"20,000?..?50,000",00:00,00:00,Humongous Entertainment,"Humongous Entertainment, Nightdive Studios"
888,Realms of Arkania 2 - Star Trail Classic,10-Jan-14,3.99,NA,N/A,"20,000?..?50,000",00:00,00:00,attic Entertainment Software GmbH,United Independent Entertainment GmbH
900,Sky Mercenaries,16-Dec-14,9.99,0.36,72,"20,000?..?50,000",00:00,00:00,PolarityFlow,PolarityFlow
904,ULTRAWORLD EXODUS,4-Dec-14,0,0.28,67,"20,000?..?50,000",00:00,00:00,Neon Serpent LLC,Neon Serpent LLC
911,Rogue's Tale,28-Mar-14,4.99,0.31,69,"20,000?..?50,000",00:00,00:00,Epixx.org,Epixx.org
914,The Campaign Series: Fall Weiss,30-May-14,14.99,0.08,45,"20,000?..?50,000",00:00,00:00,Wastelands Interactive,Wastelands Interactive
915,Aeon Command,3-Jul-14,2.99,0.47,78,"20,000?..?50,000",00:00,00:00,"Bat Country Games, LLC","Bat Country Games, LLC"
925,World of Subways 2 ??Berlin Line 7,12-Jun-14,9.99,0.3,68,"20,000?..?50,000",00:00,00:00,TML-Studios,Aerosoft GmbH
929,Obludia,18-Jul-14,4.99,0.06,39,"20,000?..?50,000",00:00,00:00,FobTi interactive,FobTi interactive
935,Rex Rocket,5-Aug-14,4.99,0.38,73,"20,000?..?50,000",00:00,00:00,"Castle Pixel, LLC.","Castle Pixel, LLC."
939,Zoo Rampage,9-Jul-14,3.99,0.24,64,"20,000?..?50,000",00:00,00:00,ViWo Games,ViWo Games
952,GTGD S1: More Than a Gamer,13-Feb-14,14.99,0.49,79,"20,000?..?50,000",00:00,00:00,GTGD,GTGD
960,Farm Machines Championships 2014,14-Mar-14,NA,0.06,40,"20,000?..?50,000",00:00,00:00,Silden,Silden
968,Dracula 4 and 5 - Special Steam Edition,29-May-14,7.99,0.36,72,"20,000?..?50,000",00:00,00:00,Koalabs,Microids
978,Rodina,28-Jul-14,14.99,0.87,93,"20,000?..?50,000",00:00,00:00,Elliptic Games,Elliptic Games
979,Dreamscapes: The Sandman - Premium Edition,16-Apr-14,6.99,0.47,78,"20,000?..?50,000",00:00,00:00,Shaman Games Studio,"1C Entertainment, Playrix"
983,Ancient Space,23-Sep-14,19.99,0.06,40,"20,000?..?50,000",00:00,00:00,CreativeForge Games,Paradox Interactive
987,Mr. Bree+,1-May-14,2.99,0.68,87,"20,000?..?50,000",00:00,00:00,TawStudio Entertainment,TawStudio Entertainment
992,Disney Epic Mickey 2: The Power of Two,6-Oct-14,19.99,0.22,62,"20,000?..?50,000",00:00,00:00,Junction Point,Disney Interactive
997,Spy Fox In: Hold the Mustard,6-Jun-14,4.99,NA,N/A,"20,000?..?50,000",00:00,00:00,Humongous Entertainment,"Humongous Entertainment, Nightdive Studios"
1007,T.E.C. 3001,11-Apr-14,3.99,0.8,91,"20,000?..?50,000",00:00,00:00,Phoenix Game Studio,BulkyPix
1012,Midnight Mysteries: Witches of Abraham - Collector's Edition,24-Nov-14,13.99,NA,N/A,"20,000?..?50,000",00:00,00:00,Hot Lava,MumboJumbo
1014,The Few,18-Jun-14,7.99,0.23,63,"20,000?..?50,000",00:00,00:00,BlackMoon Design,BlackMoon Design
1020,Redline,23-Oct-14,6.99,0.25,65,"20,000?..?50,000",00:00,00:00,"Accolade, Inc.","Retroism, Nightdive Studios"
1033,Command: Modern Air / Naval Operations WOTY,26-Sep-14,79.99,0.6,84,"20,000?..?50,000",00:00,00:00,WarfareSims,Slitherine Ltd.
1038,Millennium 4 - Beyond Sunset,19-Sep-14,5.99,NA,N/A,"20,000?..?50,000",00:00,00:00,Aldorlea Games,Aldorlea Games
1041,Titanfall - The Final Hours,16-Apr-14,0.99,0.03,30,"20,000?..?50,000",00:00,00:00,Geoff Keighley,Geoff Keighley
1046,Metal Dead,6-Oct-14,4.99,0.6,84,"20,000?..?50,000",00:00,00:00,Walk Thru Walls Studios,Walk Thru Walls Studios
1048,Insanity's Blade,4-Dec-14,5.99,0.41,75,"20,000?..?50,000",00:00,00:00,Causal Bit Games Inc.,Causal Bit Games Inc.
1049,Freddi Fish and Luther's Water Worries,1-May-14,4.99,NA,N/A,"20,000?..?50,000",00:00,00:00,Humongous Entertainment,"Humongous Entertainment, Nightdive Studios"
1050,Battlepillars Gold Edition,28-Apr-14,4.99,0.74,89,"20,000?..?50,000",00:00,00:00,Hitcents,Hitcents
1051,RECYCLE,3-Sep-14,9.99,0.05,37,"20,000?..?50,000",00:00,00:00,rondomedia GmbH,rondomedia GmbH
1054,Putt-Putt and Fatty Bear's Activity Pack,15-May-14,4.99,NA,N/A,"20,000?..?50,000",00:00,00:00,Humongous Entertainment,"Humongous Entertainment, Nightdive Studios"
1055,The Secret Of Hildegards,27-Mar-14,2.99,NA,N/A,"20,000?..?50,000",00:00,00:00,Komar Games,Libredia
1059,Feel-A-Maze,25-Nov-14,4.99,0.66,86,"20,000?..?50,000",00:00,00:00,Five Archers Games,Strategy First
1062,Battle Academy,16-Apr-14,14.99,0.63,85,"20,000?..?50,000",00:00,00:00,Slitherine Ltd.,Slitherine Ltd.
1064,Top Hat,31-Jul-14,0.99,0.27,66,"20,000?..?50,000",00:00,00:00,N94Games,N94Games
1068,Football Mogul 15,3-Sep-14,11.99,NA,N/A,"20,000?..?50,000",00:00,00:00,"Sports Mogul, Inc.","Sports Mogul, Inc."
1071,ALLTYNEX Second,11-Dec-14,7.99,0.66,86,"20,000?..?50,000",00:00,00:00,SITER SKAIN,Nyu Media
1074,Echo of the Wilds,10-Jun-14,8.99,0.51,80,"20,000?..?50,000",00:00,00:00,Anthony Case,Caiysware
1075,Putt-Putt and Pep's Balloon-o-Rama,17-Apr-14,4.99,NA,N/A,"20,000?..?50,000",00:00,00:00,Humongous Entertainment,"Humongous Entertainment, Nightdive Studios"
1077,Pro Cycling Manager 2014,19-Jun-14,9.99,0.24,64,"20,000?..?50,000",00:00,00:00,Cyanide Studio,Focus Home Interactive
1079,7 Wonders: Magical Mystery Tour,18-Feb-14,6.99,1,100,"20,000?..?50,000",00:00,00:00,MumboJumbo,MumboJumbo
1083,Putt-Putt and Pep's Dog on a Stick,1-May-14,4.99,NA,N/A,"20,000?..?50,000",00:00,00:00,Humongous Entertainment,"Humongous Entertainment, Nightdive Studios"
1084,NS2: Combat,31-Oct-14,0,0.13,53,"20,000?..?50,000",00:00,00:00,Faultline Games,Unknown Worlds Entertainment
1088,Ascendant,13-May-14,9.99,0.53,81,"20,000?..?50,000",00:00,00:00,Hapa Games,Hapa Games
1093,Clans,13-Mar-14,2.99,0.21,61,"20,000?..?50,000",00:00,00:00,Computerhouse,Strategy First
1094,Gunship!,11-Jul-14,6.99,0.1,48,"20,000?..?50,000",00:00,00:00,Microprose,Retroism
1098,The Tomorrow War,3-Apr-14,2.99,0.11,50,"20,000?..?50,000",00:00,00:00,CrioLand,1C Entertainment
1100,NAM,6-Nov-14,6.99,0.51,80,"20,000?..?50,000",00:00,00:00,TNT Team,"Retroism, Nightdive Studios"
1105,Alien Carnage / Halloween Harry,5-May-14,NA,NA,N/A,"20,000?..?50,000",00:00,00:00,"Interactive Binary Illusions, SubZero Software",3D Realms (Apogee Software)
1115,Disney Pirates of the Caribbean: At Worlds End,6-Oct-14,19.99,0.24,64,"20,000?..?50,000",00:00,00:00,?Eurocom Entertainment Software,Disney Interactive
1116,The Shopkeeper,23-Oct-14,2.99,0.02,23,"20,000?..?50,000",00:00,00:00,Tom De Roeck,Mastertronic
1119,Captain Morgane and the Golden Turtle,3-Jan-14,4.99,0.19,60,"20,000?..?50,000",00:00,00:00,WizarBox,Reef Entertainment
1123,Catmouth Island,31-Dec-14,0.99,0.21,61,"20,000?..?50,000",00:00,00:00,Colonthree Enterprises,Colonthree Enterprises
1126,Raiden III Digital Edition,23-Sep-14,9.99,0.43,76,"20,000?..?50,000",00:00,00:00,"Moss Co., Ltd.","H2 Interactive Co., Ltd."
1131,Beyond Gravity,23-Sep-14,1.99,0.71,88,"20,000?..?50,000",00:00,00:00,Qwiboo Ltd,Qwiboo Ltd
1141,C-RUSH,17-Feb-14,1.99,0.03,25,"20,000?..?50,000",00:00,00:00,Artnumeris,Artnumeris
1147,Airline Tycoon Deluxe,14-Nov-14,9.99,0.33,70,"20,000?..?50,000",00:00,00:00,Spellbound AG,"HandyGames, Black Forest Games"
1148,Manga Maker Comipo,7-Mar-14,49.99,0.43,76,"20,000?..?50,000",00:00,00:00,ComiPo! LLP,Degica
1154,Putt-Putt Enters the Race,29-May-14,6.99,0.93,95,"20,000?..?50,000",00:00,00:00,Humongous Entertainment,"Humongous Entertainment, Nightdive Studios"
1161,Theatre Of The Absurd,8-May-14,4.99,0.53,81,"20,000?..?50,000",00:00,00:00,Gogii Games,Strategy First
1163,IGT Slots Paradise Garden,17-Sep-14,19.99,0.24,64,"20,000?..?50,000",00:00,00:00,Fugazo,Viva Media
1164,BloodNet,17-Oct-14,6.99,NA,N/A,"20,000?..?50,000",00:00,00:00,"MicroProse Software, Inc","Retroism, Nightdive Studios"
1165,Smooth Operators,10-Jun-14,2.99,0.38,73,"20,000?..?50,000",00:00,00:00,Heydeck Games,Heydeck Games
1170,Pixel Hunter,17-Jul-14,2.99,0.11,49,"20,000?..?50,000",00:00,00:00,Lemondo Entertainment,Lemondo Entertainment
1176,Close Combat - Gateway to Caen,6-Jun-14,39.99,0.22,62,"20,000?..?50,000",00:00,00:00,Slitherine Ltd.,Slitherine Ltd.
1186,Strategic War in Europe,21-Mar-14,14.99,0.06,39,"20,000?..?50,000",00:00,00:00,Wastelands Interactive,Wastelands Interactive
1190,Wildlife Park 2 - Crazy Zoo,17-Jul-14,3.99,NA,N/A,"20,000?..?50,000",00:00,00:00,b-alive gmbh,b-alive gmbh
1194,Atajrubah,27-Nov-14,NA,NA,N/A,"20,000?..?50,000",00:00,00:00,NexyMedia,NexyMedia
1197,Gods vs Humans,10-Oct-14,4.99,0.11,50,"20,000?..?50,000",00:00,00:00,Artefacts Studio,Microids Indie
1201,Project Temporality,14-May,14.99,0.47,78,"20,000?..?50,000",00:00,00:00,Defrost Games,Defrost Games
1203,Hidden in Plain Sight,16-Jul-14,5.99,0.99,98,"20,000?..?50,000",00:00,00:00,Adam Spragg,Adam Spragg
1213,Crow,6-Oct-14,9.99,0.38,73,"20,000?..?50,000",00:00,00:00,Sunside Inc,Sunside Inc
1218,Kick-Ass 2,15-Aug-14,19.99,0.04,33,"20,000?..?50,000",00:00,00:00,0dom Factory,United Independent Entertainment GmbH
1225,The Stalin Subway: Red Veil,24-Oct-14,2.99,0.09,46,"20,000?..?50,000",00:00,00:00,Orion Games,Buka Entertainment
1230,Slip,28-Apr-14,3.99,0.6,84,"20,000?..?50,000",00:00,00:00,Handsome Games,Handsome Games
1233,Stranded,20-May-14,0.99,0.04,33,"20,000?..?50,000",00:00,00:00,Peter Moorhead,Curve Digital
1240,QbQbQb,29-Oct-14,4.99,0.74,89,"20,000?..?50,000",00:00,00:00,Rezoner,Rezoner
1249,GearCity,30-May-14,16.99,0.56,82,"20,000?..?50,000",00:00,00:00,Visual Entertainment And Technologies,Visual Entertainment And Technologies
1257,Jagged Alliance Flashback,21-Oct-14,19.99,0.04,33,"20,000?..?50,000",00:00,00:00,Full Control,"Full Control, THQ Nordic"
1258,Hard Truck Apocalypse: Arcade / Ex Machina: Arcade,14-Mar-14,4.99,0.03,27,"20,000?..?50,000",00:00,00:00,Targem Games,Buka Entertainment
1263,Residue: Final Cut,1-Aug-14,1.99,0.84,92,"20,000?..?50,000",00:00,00:00,The Working Parts,The Working Parts
1267,Zombie Solitaire,3-Jul-14,8.99,0.39,74,"20,000?..?50,000",00:00,00:00,rokaplay,rokaplay
1268,HTR+ Slot Car Simulation,29-May-14,6.99,NA,N/A,"20,000?..?50,000",00:00,00:00,QUByte Interactive,Libredia Entertainment
1269,Freddi Fish 3: The Case of the Stolen Conch Shell,15-May-14,6.99,0.87,93,"20,000?..?50,000",00:00,00:00,Humongous Entertainment,"Humongous Entertainment, Nightdive Studios"
1274,Skilltree Saga,4-Dec-14,9.99,0.05,36,"20,000?..?50,000",00:00,00:00,Silent Dreams,Headup Games
1281,Science Girls,20-Mar-14,4.99,0.38,73,"20,000?..?50,000",00:00,00:00,Spiky Caterpillar,Hanako Games
1285,Towtruck Simulator 2015,11-Mar-14,9.99,0.01,10,"20,000?..?50,000",00:00,00:00,United Independent Entertainment GmbH,United Independent Entertainment GmbH
1295,Descent: 0Space ??The Great War,7-May-14,9.99,0.49,79,"20,000?..?50,000",00:00,00:00,Volition Inc.,Interplay Inc.
1297,Necronomicon: The Dawning of Darkness,11-Jul-14,4.99,0.05,35,"20,000?..?50,000",00:00,00:00,Cryo Interactive,Microids
1300,Dungeonmans,9-Dec-14,14.99,0.77,90,"20,000?..?50,000",00:00,00:00,Adventurepro Games LLC,Adventurepro Games LLC
1302,Red Johnson's Chronicles - 1+2 - Steam Special Edition,5-Sep-14,9.99,NA,N/A,"20,000?..?50,000",00:00,00:00,Lexis Num̩rique,Microids
1305,Fatty Bear's Birthday Surprise,23-Oct-14,6.99,0.68,87,"20,000?..?50,000",00:00,00:00,Humongous Entertainment,"Humongous Entertainment, Nightdive Studios"
1311,Ultionus: A Tale of Petty Revenge,25-Feb-14,6.99,0.3,68,"20,000?..?50,000",00:00,00:00,Last Dimension,Last Dimension
1317,Putt-Putt Goes to the Moon,5-May-14,6.99,0.84,92,"20,000?..?50,000",00:00,00:00,Humongous Entertainment,"Humongous Entertainment, Nightdive Studios"
1320,Freddi Fish 2: The Case of the Haunted Schoolhouse,1-May-14,6.99,0.97,97,"20,000?..?50,000",00:00,00:00,Humongous Entertainment,"Humongous Entertainment, Nightdive Studios"
1321,Dead Man's Draw,6-Feb-14,6.99,0.6,84,"20,000?..?50,000",00:00,00:00,Stardock Entertainment,Stardock Entertainment
1322,Bio Menace,5-May-14,NA,NA,N/A,"20,000?..?50,000",00:00,00:00,3D Realms (Apogee Software),3D Realms (Apogee Software)
1326,Project Root,1-May-14,9.99,0.11,49,"20,000?..?50,000",00:00,00:00,OPQAM,Reverb Triple XP
1331,Pajama Sam 4: Life Is Rough When You Lose Your Stuff!,29-May-14,6.99,0.07,41,"20,000?..?50,000",00:00,00:00,Humongous Entertainment,"Humongous Entertainment, Nightdive Studios"
1338,A City Sleeps,16-Oct-14,9.99,0.24,64,"20,000?..?50,000",00:00,00:00,"Harmonix Music Systems, Inc","Harmonix Music Systems, Inc"
1344,World War 2: Time of Wrath,6-Jun-14,4.99,0.09,46,"20,000?..?50,000",00:00,00:00,Wastelands Interactive,Wastelands Interactive
1347,eXperience 112,24-Oct-14,9.99,0.13,52,"20,000?..?50,000",00:00,00:00,Lexis Numerique,Microids
1350,The Great Jitters: Pudding Panic,22-May-14,4.99,NA,N/A,"20,000?..?50,000",00:00,00:00,kunst-stoff GmbH,kunst-stoff GmbH
1357,Daedalus - No Escape,28-Oct-14,4.99,0.49,79,"20,000?..?50,000",00:00,00:00,Patrice Meneguzzi,Patrice Meneguzzi
1358,Crab Cakes Rescue,14-Nov-14,6.99,NA,N/A,"20,000?..?50,000",00:00,00:00,Mission Critical Studios,"KISS ltd, Maximum Games"
1366,Supreme Ruler 1936,9-May-14,12.99,0.39,74,"20,000?..?50,000",00:00,00:00,BattleGoat Studios,BattleGoat Studios
1367,Blackwell Epiphany,24-Apr-14,9.99,0.97,97,"20,000?..?50,000",00:00,00:00,Wadjet Eye Games,Wadjet Eye Games
1373,Desert Ashes,10-Nov-14,4.99,0.22,62,"20,000?..?50,000",00:00,00:00,Nine Tales Digital,Nine Tales Digital
1376,Heroes of Steel RPG,23-Apr-14,9.99,0.45,77,"20,000?..?50,000",00:00,00:00,Trese Brothers,Trese Brothers
1390,Return to Mysterious Island 2,6-Mar-14,7.99,0.3,68,"20,000?..?50,000",00:00,00:00,Kheops Studio,Microids
1396,Ku: Shroud of the Morrigan,17-Mar-14,4.99,0.03,30,"20,000?..?50,000",00:00,00:00,bitSmith Games,bitSmith Games
1397,Marauder,4-Apr-14,9.99,0.25,65,"20,000?..?50,000",00:00,00:00,Apeiron,Buka Entertainment
1399,KAMUI,11-Dec-14,7.99,0.8,91,"20,000?..?50,000",00:00,00:00,SITER SKAIN,Nyu Media
1404,Super Chain Crusher Horizon,14-Sep,14.99,NA,N/A,"20,000?..?50,000",00:00,00:00,"Mindware Co.,Ltd.","Mindware Co.,Ltd."
1406,Industry Empire,30-Jul-14,19.99,0.04,31,"20,000?..?50,000",00:00,00:00,Actalogic,rondomedia GmbH
1413,Freight Tycoon Inc.,3-Apr-14,4.99,0.22,62,"20,000?..?50,000",00:00,00:00,Nikita,1C Entertainment
1415,Explodemon,25-Mar-14,8.99,0.53,81,"20,000?..?50,000",00:00,00:00,Curve Studios,Curve Digital
1418,Motte Island,7-Apr-14,4.99,0.71,88,"20,000?..?50,000",00:00,00:00,Gamebell Studio,One Aperture
1425,Eradicator,6-Nov-14,6.99,0.71,88,"20,000?..?50,000",00:00,00:00,"Accolade, Inc","Retroism, Nightdive Studios"
1426,Major Stryker,5-May-14,2.99,NA,N/A,"20,000?..?50,000",00:00,00:00,3D Realms (Apogee Software),3D Realms (Apogee Software)
1438,Realms of Arkania 1 - Blade of Destiny Classic,10-Jan-14,3.99,0.31,69,"20,000?..?50,000",00:00,00:00,attic Entertainment Software GmbH,United Independent Entertainment GmbH
1446,Orc Attack: Flatulent Rebellion,15-May-14,9.99,0.02,21,"20,000?..?50,000",00:00,00:00,Casual Brothers,Reverb
1448,Coldfire Keep,9-May-14,3.99,0.06,39,"20,000?..?50,000",00:00,00:00,Steve Jarman,Steve Jarman
1461,The Fifth Day,25-Jul-14,14.99,0.08,45,"20,000?..?50,000",00:00,00:00,Touz,Touz
1469,Life of Pixel,22-Oct-14,6.99,0.53,81,"20,000?..?50,000",00:00,00:00,Super Icon Ltd,Super Icon Ltd
1474,Putt-Putt Travels Through Time,15-May-14,6.99,0.8,91,"20,000?..?50,000",00:00,00:00,Humongous Entertainment,"Humongous Entertainment, Nightdive Studios"
1479,Rogue Shooter: The FPS Roguelike,24-Apr-14,4.99,0.43,76,"20,000?..?50,000",00:00,00:00,Hippomancer,Hippomancer
1480,Dracula 3: The Path of the Dragon,17-Apr-14,7.99,0.03,28,"20,000?..?50,000",00:00,00:00,Microids,Microids
1481,Point Perfect,17-Jul-14,4.99,0.33,70,"20,000?..?50,000",00:00,00:00,Highcastle Studios,Plug In Digital
1483,BlackSoul: Extended Edition,26-Feb-14,6.99,0.05,36,"20,000?..?50,000",00:00,00:00,XeniosVision,XeniosVision
1486,Braveland Wizard,4-Dec-14,6.99,0.34,71,"20,000?..?50,000",00:00,00:00,Tortuga Team,Tortuga Team
1491,Putt-Putt Joins the Circus,29-May-14,6.99,NA,N/A,"20,000?..?50,000",00:00,00:00,Humongous Entertainment,"Humongous Entertainment, Nightdive Studios"
1493,Blockscape,3-Jul-14,9.99,0.05,37,"20,000?..?50,000",00:00,00:00,ioneo,ioneo
1495,Crazy Machines: Golden Gears,27-Mar-14,9.99,NA,N/A,"20,000?..?50,000",00:00,00:00,FAKT Software Gmbh,Viva Media Inc
1500,Enola,18-Sep-14,14.99,0.25,65,"20,000?..?50,000",00:00,00:00,The Domaginarium,Black Shell Media
1502,Choice of Robots,19-Dec-14,5.99,0.97,97,"20,000?..?50,000",00:00,00:00,Choice of Games,Choice of Games
1510,Monstro: Battle Tactics,9-Jan-14,5.99,NA,N/A,"20,000?..?50,000",00:00,00:00,Retrocade.net,Retrocade.net
1511,NEStalgia,15-Apr-14,9.99,0.34,71,"20,000?..?50,000",00:00,00:00,Silk Games,Silk Games
1516,The Treasures of Montezuma 4,16-May-14,6.99,0.58,83,"20,000?..?50,000",00:00,00:00,Alawar Entertainment,Buka Entertainment
1517,Mathoria: It All Adds Up,27-Dec-14,0,0.13,52,"20,000?..?50,000",00:00,00:00,Senshi.Labs,Senshi.Labs
1519,Avoid - Sensory Overload,8-Apr-14,4.99,0.68,87,"20,000?..?50,000",00:00,00:00,48h Studio,Strategy First
1520,Lost Civilization,15-Apr-14,4.99,0.1,47,"20,000?..?50,000",00:00,00:00,Icarus Games,Phoenix Online Publishing
1524,Lords of the Black Sun,12-Sep-14,29.99,0.02,20,"20,000?..?50,000",00:00,00:00,Arkavi Studios,Iceberg Interactive
1531,Last Dream,13-Mar-14,9.99,0.6,84,"20,000?..?50,000",00:00,00:00,White Giant RPG Studios,White Giant RPG Studios
1532,StuntMANIA Reloaded,13-Nov-14,4.99,0.36,72,"20,000?..?50,000",00:00,00:00,Sector3 Games,Bigger Boat
1535,The Joylancer: Legendary Motor Knight,7-Nov-14,9.99,0.14,54,"20,000?..?50,000",00:00,00:00,alpha six productions,"Merge Games, Digerati Distribution"
1538,Claustrophobia: The Downward Struggle,9-Sep-14,4.99,0.07,41,"20,000?..?50,000",00:00,00:00,The Indie Forge,The Indie Forge
1551,Darklands,17-Oct-14,6.99,0.84,92,"20,000?..?50,000",00:00,00:00,MPS Labs,"Retroism, Nightdive Studios"
1555,Luxuria Superbia,28-Jan-14,6.99,0.58,83,"20,000?..?50,000",00:00,00:00,Tale of Tales,Tale of Tales
1557,Beyond Space Remastered Edition,18-Jun-14,4.99,0.06,38,"20,000?..?50,000",00:00,00:00,Silesia Games Sp. z o.o.,Plug In Digital
1558,Wildlife Park 2 - Farm World,17-Jul-14,3.99,NA,N/A,"20,000?..?50,000",00:00,00:00,b-alive gmbh,b-alive gmbh
1561,Desert Thunder,19-Mar-14,2.99,0.11,50,"20,000?..?50,000",00:00,00:00,"Brainbox Games, Hip Games","KISS ltd, Funbox Media Ltd"
1574,Millennium 2 - Take Me Higher,10-Jul-14,5.99,NA,N/A,"20,000?..?50,000",00:00,00:00,Aldorlea Games,Aldorlea Games
1578,Battle Mages,30-May-14,3.99,0.23,63,"20,000?..?50,000",00:00,00:00,Targem Games,Buka Entertainment
1589,Micron,23-Jul-14,4.99,0.93,95,"20,000?..?50,000",00:00,00:00,Apparition Games,Apparition Games
1592,Tiestru,20-Aug-14,9.99,NA,N/A,"20,000?..?50,000",00:00,00:00,Warlock Arts,Warlock Arts
1598,OMG Zombies!,13-Feb-14,4.99,0.49,79,"20,000?..?50,000",00:00,00:00,Laughing Jackal LTD,Ghostlight LTD
1599,Great Permutator,15-Sep-14,6.99,0.8,91,"20,000?..?50,000",00:00,00:00,Ripatti Software,Ripatti Software
1603,FATE: The Cursed King,19-Nov-14,7.99,0.74,89,"20,000?..?50,000",00:00,00:00,WildTangent,WildTangent
1612,Pajama Sam 2: Thunder And Lightning Aren't So Frightening,1-May-14,6.99,0.97,97,"20,000?..?50,000",00:00,00:00,Humongous Entertainment,"Humongous Entertainment, Nightdive Studios"
1613,Nanofights,11-Dec-14,1.99,NA,N/A,"20,000?..?50,000",00:00,00:00,Quantumfrog,Libredia
1616,Last Knight: Rogue Rider Edition,3-Oct-14,7.99,0.63,85,"20,000?..?50,000",00:00,00:00,Toco Games,Toco Games
1618,ORB,13-Mar-14,4.99,0.45,77,"20,000?..?50,000",00:00,00:00,Strategy First,Strategy First
1624,Mining & Tunneling Simulator,5-Mar-14,9.99,0.02,21,"20,000?..?50,000",00:00,00:00,United Independent Entertainment GmbH,United Independent Entertainment GmbH
1626,Noir Syndrome,4-Jun-14,6.99,0.22,62,"20,000?..?50,000",00:00,00:00,Glass Knuckle Games,Glass Knuckle Games
1627,Moto Racer Collection,2-Oct-14,9.99,0.07,41,"20,000?..?50,000",00:00,00:00,Microids,Microids
1631,Don Bradman Cricket 14,25-Jun-14,19.99,0.71,88,"20,000?..?50,000",00:00,00:00,Big Ant Studios,Big Ant Studios
1637,Crouching Pony Hidden Dragon,14-Jul-14,9.99,0.07,42,"20,000?..?50,000",00:00,00:00,Le Cortex,Neko Entertainment
1647,Smugglers 5: Invasion,16-Oct-14,9.99,NA,N/A,"20,000?..?50,000",00:00,00:00,Niels Bauer Games,Niels Bauer Games
1648,Battle Fleet 2,20-Nov-14,14.99,0.38,73,"20,000?..?50,000",00:00,00:00,Mythical City Games,Mythical City Games
1650,Munich Bus Simulator,7-Apr-14,14.99,0.08,44,"20,000?..?50,000",00:00,00:00,TML-Studios,Aerosoft GmbH
1654,Gunhound EX,1-May-14,NA,0.3,68,"20,000?..?50,000",00:00,00:00,"Dracue, Co. ltd",AGM PLAYISM
1661,DungeonUp,18-Nov-14,4.99,0.63,85,"20,000?..?50,000",00:00,00:00,Clewcat Games,Black Shell Media
1664,Deep Under the Sky,22-Aug-14,9.99,NA,N/A,"20,000?..?50,000",00:00,00:00,"RichMakeGame, Colin Northway",Northway Games
1670,Voyage: Journey to the Moon,29-Aug-14,4.99,0.43,76,"20,000?..?50,000",00:00,00:00,Microids,Microids
1672,Vlad the Impaler,16-Jul-14,0.99,0.3,68,"20,000?..?50,000",00:00,00:00,Section Studios,Section Studios
1674,Third Eye Crime,23-Jul-14,4.99,NA,N/A,"20,000?..?50,000",00:00,00:00,Moonshot Games,Gameblyr
1677,Nicolas Eymerich - The Inquisitor - Book 1 : The Plague,30-Apr-14,4.99,0.16,56,"20,000?..?50,000",00:00,00:00,Ticonblu,Microids Indie
